"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"06","California","06077002701","San Joaquin County, CA - 06077002701","2020","43.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002702","San Joaquin County, CA - 06077002702","2020","93.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002800","San Joaquin County, CA - 06077002800","2020","68.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003106","San Joaquin County, CA - 06077003106","2020","81.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003108","San Joaquin County, CA - 06077003108","2020","85.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003109","San Joaquin County, CA - 06077003109","2020","99.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003110","San Joaquin County, CA - 06077003110","2020","40.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003111","San Joaquin County, CA - 06077003111","2020","94.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003112","San Joaquin County, CA - 06077003112","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003115","San Joaquin County, CA - 06077003115","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003116","San Joaquin County, CA - 06077003116","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003117","San Joaquin County, CA - 06077003117","2020","88.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003118","San Joaquin County, CA - 06077003118","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003119","San Joaquin County, CA - 06077003119","2020","91.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003203","San Joaquin County, CA - 06077003203","2020","80.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003205","San Joaquin County, CA - 06077003205","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003209","San Joaquin County, CA - 06077003209","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003210","San Joaquin County, CA - 06077003210","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003213","San Joaquin County, CA - 06077003213","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003214","San Joaquin County, CA - 06077003214","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003215","San Joaquin County, CA - 06077003215","2020","53.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003216","San Joaquin County, CA - 06077003216","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003217","San Joaquin County, CA - 06077003217","2020","99.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003218","San Joaquin County, CA - 06077003218","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003219","San Joaquin County, CA - 06077003219","2020","99.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003305","San Joaquin County, CA - 06077003305","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003306","San Joaquin County, CA - 06077003306","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003307","San Joaquin County, CA - 06077003307","2020","97.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003308","San Joaquin County, CA - 06077003308","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003310","San Joaquin County, CA - 06077003310","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003311","San Joaquin County, CA - 06077003311","2020","99.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003312","San Joaquin County, CA - 06077003312","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003313","San Joaquin County, CA - 06077003313","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003403","San Joaquin County, CA - 06077003403","2020","84.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003404","San Joaquin County, CA - 06077003404","2020","99.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003405","San Joaquin County, CA - 06077003405","2020","99.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003406","San Joaquin County, CA - 06077003406","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003407","San Joaquin County, CA - 06077003407","2020","78.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003409","San Joaquin County, CA - 06077003409","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003410","San Joaquin County, CA - 06077003410","2020","79.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003501","San Joaquin County, CA - 06077003501","2020","68.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003502","San Joaquin County, CA - 06077003502","2020","22.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003503","San Joaquin County, CA - 06077003503","2020","99.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003504","San Joaquin County, CA - 06077003504","2020","92.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003601","San Joaquin County, CA - 06077003601","2020","7.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003602","San Joaquin County, CA - 06077003602","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003700","San Joaquin County, CA - 06077003700","2020","7.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003803","San Joaquin County, CA - 06077003803","2020","34.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003804","San Joaquin County, CA - 06077003804","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003805","San Joaquin County, CA - 06077003805","2020","69.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003806","San Joaquin County, CA - 06077003806","2020","72.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003807","San Joaquin County, CA - 06077003807","2020","94.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003808","San Joaquin County, CA - 06077003808","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077003900","San Joaquin County, CA - 06077003900","2020","3.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004001","San Joaquin County, CA - 06077004001","2020","12.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004003","San Joaquin County, CA - 06077004003","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004004","San Joaquin County, CA - 06077004004","2020","87.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004104","San Joaquin County, CA - 06077004104","2020","40.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004105","San Joaquin County, CA - 06077004105","2020","38.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004106","San Joaquin County, CA - 06077004106","2020","3.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004107","San Joaquin County, CA - 06077004107","2020","17.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004108","San Joaquin County, CA - 06077004108","2020","48.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004202","San Joaquin County, CA - 06077004202","2020","99.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004203","San Joaquin County, CA - 06077004203","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004204","San Joaquin County, CA - 06077004204","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004205","San Joaquin County, CA - 06077004205","2020","98.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004206","San Joaquin County, CA - 06077004206","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004302","San Joaquin County, CA - 06077004302","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004305","San Joaquin County, CA - 06077004305","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004307","San Joaquin County, CA - 06077004307","2020","99.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004308","San Joaquin County, CA - 06077004308","2020","98.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004309","San Joaquin County, CA - 06077004309","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004310","San Joaquin County, CA - 06077004310","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004402","San Joaquin County, CA - 06077004402","2020","51.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004403","San Joaquin County, CA - 06077004403","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004404","San Joaquin County, CA - 06077004404","2020","76.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004501","San Joaquin County, CA - 06077004501","2020","52.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004502","San Joaquin County, CA - 06077004502","2020","58.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004600","San Joaquin County, CA - 06077004600","2020","2.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004701","San Joaquin County, CA - 06077004701","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004703","San Joaquin County, CA - 06077004703","2020","10.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004704","San Joaquin County, CA - 06077004704","2020","0.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004800","San Joaquin County, CA - 06077004800","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004903","San Joaquin County, CA - 06077004903","2020","85.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004904","San Joaquin County, CA - 06077004904","2020","84.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004905","San Joaquin County, CA - 06077004905","2020","5.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077004906","San Joaquin County, CA - 06077004906","2020","1.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005001","San Joaquin County, CA - 06077005001","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005003","San Joaquin County, CA - 06077005003","2020","10.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005004","San Joaquin County, CA - 06077005004","2020","31.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005106","San Joaquin County, CA - 06077005106","2020","15.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005108","San Joaquin County, CA - 06077005108","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005109","San Joaquin County, CA - 06077005109","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005119","San Joaquin County, CA - 06077005119","2020","36.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005122","San Joaquin County, CA - 06077005122","2020","54.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005123","San Joaquin County, CA - 06077005123","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005124","San Joaquin County, CA - 06077005124","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005125","San Joaquin County, CA - 06077005125","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005126","San Joaquin County, CA - 06077005126","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005127","San Joaquin County, CA - 06077005127","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005129","San Joaquin County, CA - 06077005129","2020","96.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005130","San Joaquin County, CA - 06077005130","2020","99.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005131","San Joaquin County, CA - 06077005131","2020","5.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005132","San Joaquin County, CA - 06077005132","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005133","San Joaquin County, CA - 06077005133","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005134","San Joaquin County, CA - 06077005134","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005135","San Joaquin County, CA - 06077005135","2020","35.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005136","San Joaquin County, CA - 06077005136","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005137","San Joaquin County, CA - 06077005137","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005138","San Joaquin County, CA - 06077005138","2020","26.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005139","San Joaquin County, CA - 06077005139","2020","97.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005140","San Joaquin County, CA - 06077005140","2020","92.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005141","San Joaquin County, CA - 06077005141","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077005208","San Joaquin County, CA - 06077005208","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
